header.poType,header.purchaseOrderNumber,header.receivedDate,header.sellerContactInfo.companyName,header.status,header.totalAmountDue
Standard,GQA10001146,Fri Mar 18 02:35:22 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001147,Fri Mar 18 02:36:35 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001148,Fri Mar 18 06:18:17 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001149,Fri Mar 18 06:19:24 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001150,Wed Mar 23 10:30:45 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10000266,Tue Jan 19 05:51:16 EST 2016,Luxelite LLC,RELEASED,313.0
Standard,GQA10001152,Thu Mar 24 12:01:53 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001153,Fri Mar 25 06:24:35 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001154,Fri Mar 25 06:25:53 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001155,Mon Mar 28 08:11:54 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001156,Mon Mar 28 08:13:06 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001157,Mon Mar 28 08:23:49 EDT 2016,Luxelite LLC,OPEN,1924.89
Standard,GQA10001158,Tue Mar 29 05:53:54 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001160,Wed Mar 30 02:51:15 EDT 2016,Luxelite LLC,OPEN,2574.29
Standard,GQA10001159,Tue Mar 29 05:55:18 EDT 2016,Luxelite LLC,RECEIVED,2639.54
Standard,GQA10001161,Wed Mar 30 03:12:26 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001162,Wed Mar 30 03:22:52 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001163,Wed Mar 30 03:28:32 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001164,Wed Mar 30 03:34:35 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001165,Wed Mar 30 03:36:54 EDT 2016,Luxelite LLC,OPEN,2575.25
Standard,GQA10001166,Wed Mar 30 03:39:27 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001167,Wed Mar 30 03:42:28 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001168,Wed Mar 30 03:43:34 EDT 2016,Luxelite LLC,OPEN,2569.26
Standard,GQA10001169,Wed Mar 30 03:55:35 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001170,Wed Mar 30 03:57:32 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001171,Wed Mar 30 04:03:49 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001172,Wed Mar 30 04:06:21 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001173,Wed Mar 30 04:36:03 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001174,Wed Mar 30 04:37:42 EDT 2016,Luxelite LLC,OPEN,2569.26
Standard,GQA10001175,Wed Mar 30 04:41:22 EDT 2016,Luxelite LLC,OPEN,2574.29
Standard,GQA10001176,Wed Mar 30 05:23:23 EDT 2016,Luxelite LLC,RECEIVED,2575.25
Standard,GQA10001177,Wed Mar 30 05:56:14 EDT 2016,Luxelite LLC,RECEIVED,2570.19
Standard,GQA10001178,Wed Mar 30 06:14:01 EDT 2016,Luxelite LLC,RECEIVED,2569.26
Standard,GQA10001185,Wed Mar 30 08:01:05 EDT 2016,Luxelite LLC,RECEIVED,2575.25
Standard,GQA10001188,Wed Mar 30 08:11:18 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001182,Wed Mar 30 07:23:55 EDT 2016,Luxelite LLC,RECEIVED,2574.29
Standard,GQA10001181,Wed Mar 30 07:17:45 EDT 2016,Luxelite LLC,RECEIVED,2639.54
Standard,GQA10001184,Wed Mar 30 07:32:46 EDT 2016,Luxelite LLC,RECEIVED,2570.19
Standard,GQA10001183,Wed Mar 30 07:29:28 EDT 2016,Luxelite LLC,RECEIVED,2639.54
Standard,GQA10001180,Wed Mar 30 06:26:58 EDT 2016,Luxelite LLC,RECEIVED,2639.54
Standard,GQA10001179,Wed Mar 30 06:20:29 EDT 2016,Luxelite LLC,RECEIVED,2639.54
Standard,GQA10001186,Wed Mar 30 08:05:44 EDT 2016,Luxelite LLC,RECEIVED,2639.54
Standard,GQA10001187,Wed Mar 30 08:08:24 EDT 2016,Luxelite LLC,RECEIVED,2639.54
Standard,GQA10001189,Wed Mar 30 08:16:50 EDT 2016,Luxelite LLC,RECEIVED,2570.19
Standard,GQA10001190,Wed Mar 30 08:21:32 EDT 2016,Luxelite LLC,RECEIVED,2574.29
Standard,GQA10001191,Wed Mar 30 08:25:06 EDT 2016,Luxelite LLC,RECEIVED,2597.82
Standard,GQA10001193,Wed Mar 30 08:34:26 EDT 2016,Luxelite LLC,RECEIVED,2574.29
Standard,GQA10001192,Wed Mar 30 08:32:15 EDT 2016,Luxelite LLC,RECEIVED,2639.54
Standard,GQA10001194,Wed Mar 30 08:42:20 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001195,Wed Mar 30 08:45:40 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001197,Wed Mar 30 08:51:31 EDT 2016,Luxelite LLC,RECEIVED,2569.26
Standard,GQA10001196,Wed Mar 30 08:48:06 EDT 2016,Luxelite LLC,RECEIVED,2639.54
Standard,GQA10001199,Wed Mar 30 08:58:13 EDT 2016,Luxelite LLC,OPEN,2574.29
Standard,GQA10001198,Wed Mar 30 08:54:03 EDT 2016,Luxelite LLC,RECEIVED,2639.54
Standard,GQA10001200,Wed Mar 30 09:03:03 EDT 2016,Luxelite LLC,RECEIVED,2570.19
Standard,GQA10001203,Wed Mar 30 09:45:04 EDT 2016,Luxelite LLC,RECEIVED,2597.82
Standard,GQA10001201,Wed Mar 30 09:07:38 EDT 2016,Luxelite LLC,RECEIVED,2639.54
Standard,GQA10001202,Wed Mar 30 09:42:16 EDT 2016,Luxelite LLC,RECEIVED,2639.54
Standard,GQA10001204,Wed Mar 30 09:53:02 EDT 2016,Luxelite LLC,RECEIVED,2570.19
Standard,GQA10001206,Wed Mar 30 10:01:07 EDT 2016,Luxelite LLC,RECEIVED,2575.25
Standard,GQA10001205,Wed Mar 30 09:58:52 EDT 2016,Luxelite LLC,RECEIVED,2639.54
Standard,GQA10001207,Wed Mar 30 10:06:43 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001208,Wed Mar 30 10:09:11 EDT 2016,Luxelite LLC,OPEN,2639.54
Standard,GQA10001212,Wed Mar 30 10:33:23 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001209,Wed Mar 30 10:23:08 EDT 2016,Luxelite LLC,RECEIVED,2639.54
Standard,GQA10001210,Wed Mar 30 10:26:36 EDT 2016,Luxelite LLC,RECEIVED,2639.54
Standard,GQA10001211,Wed Mar 30 10:29:30 EDT 2016,Luxelite LLC,RECEIVED,2639.54
Standard,GQA10001213,Wed Mar 30 10:35:26 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001214,Wed Mar 30 10:36:49 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001215,Wed Mar 30 10:39:05 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001216,Wed Mar 30 10:41:11 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001217,Wed Mar 30 10:43:13 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001218,Wed Mar 30 10:48:52 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001219,Wed Mar 30 10:49:36 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001220,Wed Mar 30 10:51:47 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001221,Wed Mar 30 10:54:19 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001222,Wed Mar 30 10:56:42 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001223,Wed Mar 30 10:57:43 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001224,Wed Mar 30 10:59:55 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001225,Wed Mar 30 11:01:30 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001226,Wed Mar 30 11:31:57 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001227,Wed Mar 30 11:41:22 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001228,Wed Mar 30 11:56:10 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001229,Wed Mar 30 12:04:50 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001230,Wed Mar 30 12:11:14 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001231,Wed Mar 30 12:13:30 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001232,Wed Mar 30 12:17:24 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001233,Wed Mar 30 12:22:19 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001234,Wed Mar 30 12:28:47 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001235,Wed Mar 30 12:30:20 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001236,Wed Mar 30 12:31:20 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001237,Wed Mar 30 12:33:15 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001238,Wed Mar 30 12:37:24 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001239,Wed Mar 30 12:39:56 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001240,Wed Mar 30 12:42:04 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001241,Wed Mar 30 12:43:38 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001242,Wed Mar 30 12:46:04 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001243,Wed Mar 30 12:47:49 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001244,Wed Mar 30 12:54:31 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001245,Wed Mar 30 12:56:07 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001246,Thu Mar 31 00:20:08 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001247,Thu Mar 31 00:28:28 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001248,Thu Mar 31 00:31:57 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001249,Thu Mar 31 00:34:03 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001250,Thu Mar 31 00:37:37 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001251,Thu Mar 31 00:42:00 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001252,Thu Mar 31 00:54:21 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001253,Thu Mar 31 00:59:02 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001254,Thu Mar 31 00:59:48 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001255,Thu Mar 31 01:01:25 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001256,Thu Mar 31 01:05:00 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001257,Thu Mar 31 01:11:41 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001258,Thu Mar 31 01:13:07 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001259,Thu Mar 31 01:21:35 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001260,Thu Mar 31 01:31:37 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001261,Thu Mar 31 01:34:11 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001262,Thu Mar 31 01:36:57 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001263,Thu Mar 31 01:38:18 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001264,Thu Mar 31 01:40:32 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001265,Thu Mar 31 01:42:40 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001266,Thu Mar 31 01:43:57 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001267,Thu Mar 31 01:45:14 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001268,Thu Mar 31 01:46:30 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001269,Thu Mar 31 02:21:05 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001270,Thu Mar 31 02:27:41 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001271,Thu Mar 31 02:37:52 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001272,Thu Mar 31 02:40:12 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001273,Thu Mar 31 02:41:59 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001274,Thu Mar 31 02:43:55 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001275,Thu Mar 31 02:46:06 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001276,Thu Mar 31 02:48:19 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001277,Thu Mar 31 02:51:19 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001278,Thu Mar 31 03:19:55 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001279,Thu Mar 31 03:30:46 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001280,Thu Mar 31 03:36:42 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001281,Thu Mar 31 03:47:11 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001282,Thu Mar 31 04:01:43 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001283,Thu Mar 31 04:52:29 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001284,Thu Mar 31 04:57:34 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001285,Thu Mar 31 05:02:50 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001286,Thu Mar 31 05:07:18 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001287,Thu Mar 31 05:13:53 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001288,Thu Mar 31 05:21:27 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001289,Thu Mar 31 05:24:16 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001290,Thu Mar 31 05:27:37 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001291,Thu Mar 31 05:29:09 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001292,Thu Mar 31 05:31:00 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001293,Thu Mar 31 05:37:27 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001294,Thu Mar 31 05:39:06 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001295,Thu Mar 31 05:41:46 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001296,Thu Mar 31 05:44:05 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001297,Thu Mar 31 05:45:21 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001298,Thu Mar 31 05:46:46 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001299,Thu Mar 31 05:47:51 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001300,Thu Mar 31 05:51:58 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001301,Thu Mar 31 05:56:43 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001302,Thu Mar 31 06:02:54 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001303,Thu Mar 31 06:06:54 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001304,Thu Mar 31 06:09:38 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001305,Thu Mar 31 06:10:48 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001306,Thu Mar 31 06:12:59 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001307,Thu Mar 31 06:14:05 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001308,Thu Mar 31 06:15:33 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001309,Thu Mar 31 06:17:13 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001310,Thu Mar 31 06:18:16 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001311,Thu Mar 31 06:19:41 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001312,Thu Mar 31 06:22:04 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001313,Thu Mar 31 06:23:24 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001314,Thu Mar 31 06:26:46 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001315,Thu Mar 31 06:33:55 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001316,Thu Mar 31 06:36:52 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001317,Thu Mar 31 06:38:09 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001318,Thu Mar 31 06:39:30 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001319,Thu Mar 31 06:41:15 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001320,Thu Mar 31 06:43:15 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001321,Thu Mar 31 06:44:39 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001322,Thu Mar 31 06:47:11 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001323,Thu Mar 31 06:52:18 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001324,Thu Mar 31 06:54:16 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001325,Thu Mar 31 06:55:22 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001326,Thu Mar 31 06:57:47 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001327,Thu Mar 31 07:02:58 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001328,Thu Mar 31 07:06:04 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001329,Thu Mar 31 07:11:03 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001330,Thu Mar 31 07:13:11 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001331,Thu Mar 31 07:15:24 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001332,Thu Mar 31 07:18:06 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001333,Thu Mar 31 07:22:06 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001334,Thu Mar 31 07:23:56 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001335,Thu Mar 31 07:26:38 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001336,Thu Mar 31 07:33:30 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001337,Thu Mar 31 07:36:49 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001338,Thu Mar 31 07:38:55 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001339,Thu Mar 31 07:44:52 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001340,Thu Mar 31 07:51:12 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001341,Thu Mar 31 07:52:35 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001342,Thu Mar 31 07:56:01 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001343,Thu Mar 31 07:59:23 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001344,Thu Mar 31 08:01:09 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001345,Thu Mar 31 08:03:30 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001346,Thu Mar 31 08:04:17 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001347,Thu Mar 31 08:06:32 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001348,Thu Mar 31 08:07:42 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001349,Thu Mar 31 08:09:23 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001350,Thu Mar 31 08:12:37 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001351,Thu Mar 31 08:27:50 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001352,Thu Mar 31 08:47:23 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001353,Thu Mar 31 08:51:52 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001354,Thu Mar 31 08:58:30 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001355,Thu Mar 31 09:02:20 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001356,Thu Mar 31 09:13:00 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001357,Thu Mar 31 09:18:00 EDT 2016,Luxelite LLC,RECEIVED,2117.44
Standard,GQA10001358,Thu Mar 31 09:25:20 EDT 2016,Luxelite LLC,RECEIVED,2569.26
Standard,GQA10001361,Thu Mar 31 09:47:29 EDT 2016,Luxelite LLC,OPEN,2574.29
Standard,GQA10001359,Thu Mar 31 09:30:32 EDT 2016,Luxelite LLC,RECEIVED,2639.54
Standard,GQA10001360,Thu Mar 31 09:39:53 EDT 2016,Luxelite LLC,RECEIVED,2639.54
Standard,GQA10001364,Thu Mar 31 09:56:00 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001362,Thu Mar 31 09:48:59 EDT 2016,Luxelite LLC,RECEIVED,2639.54
Standard,GQA10001363,Thu Mar 31 09:52:42 EDT 2016,Luxelite LLC,RECEIVED,2639.54
Standard,GQA10001365,Thu Mar 31 09:56:44 EDT 2016,Luxelite LLC,RECEIVED,2575.25
Standard,GQA10001366,Thu Mar 31 10:05:39 EDT 2016,Luxelite LLC,RECEIVED,2569.26
Standard,GQA10001367,Thu Mar 31 10:19:43 EDT 2016,Luxelite LLC,OPEN,2117.44
Standard,GQA10001368,Thu Mar 31 10:59:00 EDT 2016,Luxelite LLC,RECEIVED,2574.29
Standard,GQA10001369,Thu Mar 31 11:14:09 EDT 2016,Luxelite LLC,RECEIVED,2570.19
Standard,GQA10001371,Fri Apr 01 06:32:11 EDT 2016,Luxelite LLC,OPEN,1874.34
Standard,GQA10001372,Fri Apr 01 06:33:22 EDT 2016,Luxelite LLC,RECEIVED,2574.29
Standard,GQA10001374,Mon Apr 04 01:39:16 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001379,Wed Apr 06 00:26:58 EDT 2016,Luxelite LLC,OPEN,1584.06
Standard,GQA10001377,Wed Apr 06 00:21:37 EDT 2016,Luxelite LLC,OPEN,1378.45
Standard,GQA10001375,Mon Apr 04 01:40:27 EDT 2016,Luxelite LLC,RECEIVED,2639.54
Standard,GQA10001380,Wed Apr 06 00:28:07 EDT 2016,Luxelite LLC,RECEIVED,2570.19
Standard,GQA10001381,Wed Apr 06 00:56:08 EDT 2016,Luxelite LLC,OPEN,1874.18
Standard,GQA10001382,Wed Apr 06 01:00:40 EDT 2016,Luxelite LLC,RELEASED,90.0
Standard,GQA10001383,Wed Apr 06 01:01:00 EDT 2016,Luxelite LLC,OPEN,1922.33
Standard,GQA10001384,Wed Apr 06 01:02:20 EDT 2016,Luxelite LLC,OPEN,2639.54
